#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
            2189        1.178115        1.093424     0.001063746
            2190        1.178377        1.093462     0.001063967
            2191        1.178637        1.093501     0.001064191
            2192        1.178896         1.09354     0.001064419
            2193        1.179153        1.093579     0.001064649
            2194        1.179408        1.093618     0.001064882
            2195        1.179661        1.093658     0.001065118
            2196        1.179912        1.093697     0.001065357
            2197         1.18016        1.093736     0.001065599
            2198        1.180406        1.093776     0.001065844
            2199         1.18065        1.093815     0.001066091
            2200        1.180891        1.093855     0.001066341
            2201        1.181129        1.093894     0.001066593
            2202        1.181365        1.093934     0.001066848
            2203        1.181598        1.093974     0.001067106
            2204        1.181827        1.094014     0.001067366
            2205        1.182054        1.094054     0.001067628
