#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
            1357        -5.09808        -5.11963       0.0093436
            1358        -5.09806        -5.11962      0.00933674
            1359        -5.09788         -5.1196      0.00932988
            1360        -5.09755        -5.11959      0.00932304
            1361        -5.09721        -5.11957       0.0093162
            1362        -5.09673        -5.11955      0.00930937
            1363         -5.0964        -5.11954      0.00930256
            1364        -5.09638        -5.11952      0.00929576
            1365        -5.09621         -5.1195      0.00928896
            1366        -5.09606        -5.11948      0.00928218
            1367        -5.09546        -5.11947       0.0092754
            1368        -5.09563        -5.11945      0.00926864
            1369        -5.09521        -5.11943      0.00926189
            1370        -5.09496        -5.11941      0.00925514
            1371        -5.09472         -5.1194      0.00924841
            1372        -5.09421        -5.11938      0.00924169
            1373        -5.09402        -5.11936      0.00923497
            1374         -5.0937        -5.11934      0.00922827
            1375        -5.09356        -5.11932      0.00922158
            1376        -5.09345         -5.1193       0.0092149
            1377        -5.09352        -5.11928      0.00920822
            1378        -5.09346        -5.11926      0.00920156
            1379        -5.09359        -5.11925      0.00919491
            1380        -5.09376        -5.11923      0.00918826
            1381        -5.09411        -5.11921      0.00918163
            1382         -5.0939        -5.11919        0.009175
            1383        -5.09402        -5.11917      0.00916839
            1384        -5.09404        -5.11915      0.00916178
            1385        -5.09424        -5.11914      0.00915518
            1386        -5.09433        -5.11912      0.00914859
            1387        -5.09477         -5.1191      0.00914201
            1388        -5.09509        -5.11908      0.00913544
            1389        -5.09531        -5.11907      0.00912888
            1390        -5.09541        -5.11905      0.00912233
            1391        -5.09571        -5.11903      0.00911579
            1392        -5.09621        -5.11902      0.00910926
            1393        -5.09674          -5.119      0.00910273
            1394        -5.09747        -5.11899      0.00909621
            1395        -5.09794        -5.11897       0.0090897
            1396         -5.0986        -5.11896      0.00908321
            1397        -5.09915        -5.11894      0.00907671
            1398        -5.09988        -5.11893      0.00907023
            1399        -5.10066        -5.11891      0.00906376
