#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
            2145       -3.350493       -3.348171    0.0001056197
            2146         -3.3503       -3.348172    0.0001055751
            2147       -3.349952       -3.348173    0.0001055292
            2148       -3.349751       -3.348174    0.0001054826
            2149       -3.349848       -3.348175    0.0001054364
            2150       -3.349639       -3.348175    0.0001053896
            2151       -3.349578       -3.348176    0.0001053426
            2152       -3.349362       -3.348177    0.0001052951
            2153       -3.349143       -3.348177    0.0001052472
            2154       -3.349071       -3.348178    0.0001051991
            2155       -3.348995       -3.348178     0.000105151
            2156       -3.348917       -3.348178    0.0001051028
            2157       -3.348686       -3.348178    0.0001050543
            2158       -3.348754       -3.348179     0.000105006
            2159       -3.348668       -3.348179    0.0001049576
            2160       -3.348882       -3.348179    0.0001049095
            2161       -3.348792        -3.34818    0.0001048613
            2162       -3.349003        -3.34818    0.0001048135
            2163       -3.348758        -3.34818    0.0001047654
            2164       -3.348511        -3.34818    0.0001047171
            2165       -3.348565       -3.348181    0.0001046689
            2166       -3.348467       -3.348181    0.0001046206
            2167       -3.348368       -3.348181    0.0001045724
            2168        -3.34857       -3.348181    0.0001045243
            2169       -3.348469       -3.348181    0.0001044762
            2170       -3.348065       -3.348181    0.0001044281
            2171       -3.347359       -3.348181    0.0001043807
            2172       -3.347257        -3.34818    0.0001043335
            2173       -3.347154        -3.34818    0.0001042865
            2174       -3.346751       -3.348179    0.0001042406
            2175       -3.346498       -3.348178    0.0001041956
            2176       -3.346548       -3.348178    0.0001041504
            2177        -3.34675       -3.348177    0.0001041046
            2178        -3.34665       -3.348176    0.0001040592
            2179       -3.346702       -3.348176    0.0001040136
            2180       -3.346604       -3.348175    0.0001039684
            2181       -3.346206       -3.348174    0.0001039246
            2182       -3.345959       -3.348173     0.000103882
            2183       -3.345715       -3.348172    0.0001038405
            2184       -3.346076       -3.348171    0.0001037974
            2185       -3.345533        -3.34817    0.0001037569
            2186       -3.345747       -3.348168    0.0001037153
            2187       -3.345963       -3.348167    0.0001036728
            2188       -3.345879       -3.348166    0.0001036307
            2189       -3.345948       -3.348165    0.0001035883
            2190       -3.345716       -3.348164    0.0001035471
            2191       -3.345488       -3.348163     0.000103507
            2192       -3.345412       -3.348162    0.0001034674
            2193       -3.345038        -3.34816      0.00010343
            2194        -3.34512       -3.348159    0.0001033922
            2195       -3.344751       -3.348157    0.0001033567
            2196       -3.344234       -3.348156    0.0001033251
            2197       -3.344475       -3.348154    0.0001032916
            2198       -3.344568       -3.348152    0.0001032575
            2199       -3.344513       -3.348151    0.0001032238
            2200       -3.344613       -3.348149    0.0001031894
            2201       -3.344413       -3.348147    0.0001031565
            2202       -3.344367       -3.348146    0.0001031239
            2203       -3.344174       -3.348144    0.0001030929
            2204       -3.344436       -3.348142    0.0001030598
            2205       -3.344551       -3.348141     0.000103026
            2206       -3.344519       -3.348139    0.0001029924
            2207       -3.344188       -3.348137    0.0001029612
            2208       -3.344313       -3.348135    0.0001029292
            2209       -3.344592       -3.348134    0.0001028951
            2210       -3.344723       -3.348132    0.0001028601
            2211       -3.344555       -3.348131    0.0001028263
            2212       -3.344541       -3.348129    0.0001027926
            2213        -3.34453       -3.348127     0.000102759
            2214       -3.344522       -3.348126    0.0001027255
            2215       -3.344819       -3.348124      0.00010269
            2216       -3.344666       -3.348123    0.0001026555
            2217       -3.344516       -3.348121    0.0001026221
            2218       -3.344368       -3.348119    0.0001025898
            2219       -3.344223       -3.348118    0.0001025586
            2220       -3.344082       -3.348116    0.0001025285
            2221       -3.344244       -3.348114    0.0001024971
            2222       -3.344107       -3.348112    0.0001024669
            2223       -3.343972        -3.34811    0.0001024377
            2224        -3.34384       -3.348109    0.0001024097
            2225       -3.344011       -3.348107    0.0001023802
            2226       -3.344033       -3.348105    0.0001023505
            2227       -3.343755       -3.348103    0.0001023232
