#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
            2123       -5.452061       -5.449326    0.0001783668
            2124       -5.451687       -5.449327    0.0001782863
            2125       -5.450336       -5.449327     0.000178203
            2126       -5.450275       -5.449328    0.0001781198
            2127       -5.450534       -5.449328    0.0001780369
            2128       -5.450142       -5.449329    0.0001779537
            2129       -5.450071       -5.449329    0.0001778704
            2130       -5.449671       -5.449329     0.000177787
            2131       -5.450565        -5.44933    0.0001777045
            2132        -5.45113       -5.449331    0.0001776232
            2133       -5.451692       -5.449332    0.0001775433
            2134       -5.451929       -5.449333    0.0001774643
            2135       -5.451515       -5.449334    0.0001773841
            2136       -5.451745       -5.449335    0.0001773047
            2137       -5.451973       -5.449336     0.000177226
            2138       -5.450904       -5.449337    0.0001771446
            2139       -5.450804       -5.449338    0.0001770632
            2140       -5.450379       -5.449338    0.0001769811
            2141       -5.450278       -5.449339     0.000176899
            2142        -5.44985       -5.449339    0.0001768165
            2143        -5.44942       -5.449339     0.000176734
            2144       -5.448666       -5.449339    0.0001766519
            2145       -5.448234       -5.449338    0.0001765703
            2146        -5.44845       -5.449338    0.0001764885
            2147       -5.448666       -5.449337    0.0001764066
            2148       -5.448233       -5.449337    0.0001763252
            2149        -5.44845       -5.449336    0.0001762436
            2150       -5.448989       -5.449336    0.0001761617
            2151       -5.448557       -5.449336    0.0001760802
            2152       -5.448125       -5.449335    0.0001759993
            2153       -5.447371       -5.449334    0.0001759199
            2154       -5.447914       -5.449334    0.0001758394
            2155       -5.447486       -5.449333    0.0001757599
            2156        -5.44706       -5.449332    0.0001756816
            2157       -5.447282       -5.449331    0.0001756027
            2158       -5.446858        -5.44933    0.0001755251
            2159       -5.447082       -5.449329    0.0001754469
            2160        -5.44731       -5.449328    0.0001753681
            2161       -5.447216       -5.449327    0.0001752897
            2162       -5.447446       -5.449326    0.0001752108
            2163       -5.447354       -5.449325    0.0001751321
            2164       -5.447266       -5.449324    0.0001750538
            2165       -5.446532       -5.449323    0.0001749777
            2166       -5.446123       -5.449321    0.0001749031
            2167       -5.446041        -5.44932     0.000174829
            2168       -5.446286       -5.449318    0.0001747539
            2169       -5.446208       -5.449317    0.0001746793
            2170       -5.446457       -5.449316    0.0001746037
            2171       -5.446063       -5.449314    0.0001745297
            2172       -5.446641       -5.449313    0.0001744537
            2173       -5.447545       -5.449312    0.0001743753
            2174        -5.44748       -5.449311    0.0001742972
            2175       -5.447095        -5.44931      0.00017422
            2176       -5.447035       -5.449309    0.0001741431
            2177       -5.446977       -5.449308    0.0001740664
            2178       -5.445951       -5.449307    0.0001739933
            2179       -5.446224       -5.449305    0.0001739192
            2180       -5.446173       -5.449304    0.0001738453
            2181         -5.4458       -5.449302    0.0001737731
            2182       -5.445755         -5.4493     0.000173701
            2183        -5.44571       -5.449299    0.0001736292
            2184       -5.445344       -5.449297    0.0001735592
            2185       -5.444982       -5.449295     0.000173491
            2186        -5.44462       -5.449293    0.0001734248
            2187       -5.444261       -5.449291    0.0001733608
            2188        -5.44455       -5.449288    0.0001732951
            2189       -5.444518       -5.449286    0.0001732296
            2190       -5.444163       -5.449284    0.0001731663
            2191       -5.443811       -5.449281    0.0001731053
            2192       -5.443784       -5.449279    0.0001730445
            2193        -5.44376       -5.449276    0.0001729839
            2194       -5.444385       -5.449274    0.0001729194
            2195       -5.444687       -5.449272    0.0001728532
            2196       -5.444344        -5.44927    0.0001727891
            2197       -5.444327       -5.449268    0.0001727251
            2198       -5.444311       -5.449265    0.0001726612
            2199       -5.444944       -5.449263    0.0001725939
            2200       -5.444608       -5.449261    0.0001725284
            2201       -5.444921       -5.449259    0.0001724613
            2202       -5.445235       -5.449257    0.0001723927
            2203       -5.445228       -5.449256    0.0001723241
            2204       -5.445223       -5.449254    0.0001722556
            2205       -5.444895       -5.449252    0.0001721889
            2206       -5.444893        -5.44925    0.0001721221
